uf_sigla,cod_regsaud,regiao_saude_pad,ano,mes,quantidade
SC,42010,ALTO URUGUAI CATARINENSE,2018,06,155
MA,21019,ZE DOCA,2018,06,384
RJ,33002,BAIXADA LITORANEA,2018,06,1022
SP,35092,ASSIS,2018,06,242
SP,35131,HORIZONTE VERDE,2018,06,473
GO,52002,CENTRO SUL,2018,06,1127
SP,35041,BAIXADA SANTISTA,2018,06,1991
PI,22004,ENTRE RIOS,2018,06,1550
CE,23005,5ª REGIAO CANINDE,2018,06,268
MG,31011,TRES PONTAS,2018,06,119
RS,43002,REGIAO 02,2018,06,102
PI,22009,VALE DO RIO GUARIBAS,2018,06,433
SP,35142,MANTIQUEIRA,2018,06,278
RS,43029,REGIAO 29,2018,06,271
CE,23008,8ª REGIAO QUIXADA,2018,06,385
GO,52014,SERRA DA MESA,2018,06,125
MG,31066,NANUQUE,2018,06,72
PB,25016,16ª REGIAO,2018,06,708
MG,31035,CORONEL FABRICIANO/TIMOTEO,2018,06,238
RS,43025,REGIAO 25,2018,06,304
SC,42003,XANXERE,2018,06,264
MA,21007,CODO,2018,06,438
MG,31057,PATOS DE MINAS,2018,06,271
SP,35102,LIMEIRA,2018,06,381
PA,15004,LAGO DE TUCURUI,2018,06,554
MG,31031,ITAUNA,2018,06,102
MG,31088,OLIVEIRA/SANTO ANTONIO DO AMPARO,2018,06,87
RR,14002,SUL,2018,06,123
AL,27008,8ª REGIAO DE SAUDE,2018,06,230
MT,51010,NORTE MATOGROSSENSE,2018,06,90
SP,35015,GRANDE ABC,2018,06,2853
MG,31010,TRES CORACOES,2018,06,132
PI,22001,CARNAUBAIS,2018,06,176
PE,26008,PALMARES,2018,06,681
MG,31099,TEOFILO OTONI / MALACACHETA,2018,06,340
MG,31059,MANHUACU,2018,06,451
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2018,06,474
SE,28006,NOSSA SENHORA DO SOCORRO,2018,06,504
PB,25003,3ª REGIAO,2018,06,247
CE,23014,14ª REGIAO TAUA,2018,06,138
CE,23015,15ª REGIAO CRATEUS,2018,06,320
SP,35073,JUNDIAI,2018,06,976
MS,50003,DOURADOS,2018,06,1199
RS,43006,REGIAO 06 - VALE DO PARANHANA E COSTA SERR,2018,06,253
PE,26009,PETROLINA,2018,06,749
MG,31028,BOM DESPACHO,2018,06,99
MG,31047,SAO JOAO NEPOMUCENO / BICAS,2018,06,80
RJ,33005,METROPOLITANA I,2018,06,11409
MG,31097,JUIZ DE FORA,2018,06,562
RS,43003,REGIAO 03,2018,06,532
SP,35074,CIRCUITO DAS AGUAS,2018,06,128
MG,31055,PIRAPORA,2018,06,157
MT,51004,CENTRO NORTE,2018,06,111
PR,41007,7ª RS PATO BRANCO,2018,06,356
MG,31073,ITUIUTABA,2018,06,188
BA,29021,SANTA MARIA DA VITORIA,2018,06,373
MG,31003,ITAJUBA,2018,06,205
TO,17002,BICO DO PAPAGAIO,2018,06,291
MT,51015,VALE DO PEIXOTO,2018,06,153
ES,32005,CENTRAL NORTE,2018,06,1150
MG,31012,VARGINHA,2018,06,251
MG,31095,SERRO,2018,06,57
PR,41003,3ª RS PONTA GROSSA,2018,06,761
RO,11007,VALE DO GUAPORE,2018,06,60
SC,42009,ALTO VALE DO RIO DO PEIXE,2018,06,357
PA,15006,METROPOLITANA I,2018,06,2437
MG,31027,TURMALINA/MINAS NOVAS/CAPELINHA,2018,06,104
RS,43024,REGIAO 24,2018,06,128
GO,52011,PIRINEUS,2018,06,639
PR,41002,2ª RS METROPOLITANA,2018,06,3942
MG,31045,MURIAE,2018,06,153
PB,25014,14ª REGIAO,2018,06,214
CE,23006,6ª REGIAO ITAPIPOCA,2018,06,434
BA,29028,VITORIA DA CONQUISTA,2018,06,804
PA,15002,BAIXO AMAZONAS,2018,06,1255
AM,13005,BAIXO AMAZONAS,2018,06,384
RS,43030,REGIAO 30,2018,06,124
MG,31090,LIMA DUARTE,2018,06,50
SC,42002,OESTE,2018,06,450
RS,43007,REGIAO 07,2018,06,849
MA,21012,PRESIDENTE DUTRA,2018,06,373
PR,41004,4ª RS IRATI,2018,06,170
AL,27001,1ª REGIAO DE SAUDE,2018,06,1732
TO,17007,CANTAO,2018,06,167
BA,29010,IRECE,2018,06,590
BA,29023,SEABRA,2018,06,196
MT,51001,ALTO TAPAJOS,2018,06,141
SP,35112,ALTA SOROCABANA,2018,06,410
MG,31086,DIVINOPOLIS,2018,06,348
RS,43013,REGIAO 13,2018,06,228
RN,24008,8ª REGIAO DE SAUDE - ACU,2018,06,179
MG,31084,MONTES CLAROS,2018,06,659
MA,21004,BARRA DO CORDA,2018,06,411
MG,31062,AGUAS FORMOSAS,2018,06,80
SP,35114,EXTREMO OESTE PAULISTA,2018,06,99
BA,29018,PORTO SEGURO,2018,06,611
PE,26005,GOIANA,2018,06,389
MG,31046,SANTOS DUMONT,2018,06,64
SP,35152,SANTA FE DO SUL,2018,06,45
SP,35121,VALE DO RIBEIRA,2018,06,331
RJ,33009,SERRANA,2018,06,1019
MG,31008,SAO LOURENCO,2018,06,271
SE,28004,LAGARTO,2018,06,312
AM,13003,RIO MADEIRA,2018,06,266
GO,52005,ESTRADA DE FERRO,2018,06,347
MA,21009,ITAPECURU MIRIM,2018,06,518
PB,25007,7ª REGIAO,2018,06,177
MT,51013,SUL MATOGROSSENSE,2018,06,768
PB,25001,1ª REGIAO MATA ATLANTICA,2018,06,1745
MG,31050,CORACAO DE JESUS,2018,06,36
AP,16002,AREA NORTE,2018,06,89
MG,31053,JANUARIA,2018,06,142
RJ,33001,BAIA DA ILHA GRANDE,2018,06,305
PI,22011,VALE DOS RIOS PIAUI E ITAUEIRAS,2018,06,250
PR,41015,15ª RS MARINGA,2018,06,883
CE,23017,17ª REGIAO ICO,2018,06,176
AC,12003,JURUA E TARAUACA/ENVIRA,2018,06,417
MG,31013,BARBACENA,2018,06,211
SP,35061,VALE DO JURUMIRIM,2018,06,374
MG,31081,SANTA MARIA DO SUACUI,2018,06,43
GO,52015,SUDOESTE I,2018,06,501
AL,27010,10ª REGIAO DE SAUDE,2018,06,222
MG,31041,ALEM  PARAIBA,2018,06,61
MA,21010,PEDREIRAS,2018,06,285
GO,52017,SUL,2018,06,311
PR,41001,1ª RS PARANAGUA,2018,06,394
SP,35171,ALTO VALE DO PARAIBA,2018,06,1190
PR,41011,11ª RS CAMPO MOURAO,2018,06,348
RO,11001,VALE DO JAMARI,2018,06,293
TO,17006,CAPIM DOURADO,2018,06,533
RN,24003,3ª REGIAO DE SAUDE - JOAO CAMARA,2018,06,399
BA,29001,ALAGOINHAS,2018,06,600
BA,29016,JUAZEIRO,2018,06,811
MG,31076,MANGA,2018,06,59
MG,31052,JANAUBA/MONTE AZUL,2018,06,348
BA,29004,CAMACARI,2018,06,770
MG,31080,PECANHA/SAO JOAO EVANGELISTA,2018,06,58
SP,35104,RIO CLARO,2018,06,262
BA,29020,SALVADOR,2018,06,3578
BA,29015,JEQUIE,2018,06,563
PR,41012,12ª RS UMUARAMA,2018,06,317
RS,43027,REGIAO 27,2018,06,183
AM,13006,REGIONAL PURUS,2018,06,185
PB,25015,15ª REGIAO,2018,06,204
RS,43005,REGIAO 05,2018,06,257
SP,35113,ALTO CAPIVARI,2018,06,77
SP,35034,CORACAO DO DRS III,2018,06,452
MG,31072,UBERABA,2018,06,450
MG,31085,TAIOBEIRAS,2018,06,171
GO,52007,NORDESTE II,2018,06,128
SP,35163,SOROCABA,2018,06,1938
SC,42004,ALTO VALE DO ITAJAI,2018,06,352
AL,27002,2ª REGIAO DE SAUDE,2018,06,256
MG,31075,UBERLANDIA / ARAGUARI,2018,06,1051
PR,41014,14ª RS PARANAVAI,2018,06,335
PR,41021,21ª RS TELEMACO BORBA,2018,06,212
SP,35132,AQUIFERO GUARANI,2018,06,955
CE,23018,18ª REGIAO IGUATU,2018,06,337
SP,35065,LINS,2018,06,167
MG,31070,ARAXA,2018,06,224
BA,29012,ITABUNA,2018,06,583
PE,26001,AFOGADOS DA INGAZEIRA,2018,06,231
RR,14001,CENTRO NORTE,2018,06,993
CE,23007,7ª REGIAO ARACATI,2018,06,158
RS,43023,REGIAO 23,2018,06,593
GO,52009,OESTE I,2018,06,114
MG,31022,OURO PRETO,2018,06,214
MG,31006,POCOS DE CALDAS,2018,06,217
MG,31026,DIAMANTINA,2018,06,140
PR,41006,6ª RS UNIAO DA VITORIA,2018,06,196
PE,26011,SALGUEIRO,2018,06,174
MT,51003,ARAGUAIA XINGU,2018,06,54
MG,31020,GUANHAES,2018,06,97
MG,31074,PATROCINIO / MONTE CARMELO,2018,06,154
PR,41022,22ª RS IVAIPORA,2018,06,129
MS,50002,CORUMBA,2018,06,172
AM,13007,REGIONAL JURUA,2018,06,225
SP,35155,SAO JOSE DO RIO PRETO,2018,06,717
MG,31071,FRUTAL / ITURAMA,2018,06,212
GO,52016,SUDOESTE II,2018,06,298
GO,52008,NORTE,2018,06,153
RS,43017,REGIAO 17,2018,06,446
BA,29009,ILHEUS,2018,06,389
RN,24006,6ª REGIAO DE SAUDE - PAU DOS FERROS,2018,06,293
SP,35153,JALES,2018,06,83
RS,43012,REGIAO 12,2018,06,129
RJ,33008,NORTE,2018,06,1206
SC,42006,MEDIO VALE DO ITAJAI,2018,06,836
SP,35033,NORTE DO DRS III,2018,06,135
CE,23019,19ª REGIAO BREJO SANTO,2018,06,244
SP,35014,ROTA DOS BANDEIRANTES,2018,06,2554
PA,15010,TAPAJOS,2018,06,331
MS,50001,CAMPO GRANDE,2018,06,1940
MA,21013,ROSARIO,2018,06,400
AC,12002,BAIXO ACRE E PURUS,2018,06,809
AL,27003,3ª REGIAO DE SAUDE,2018,06,321
PR,41008,8ª RS FRANCISCO BELTRAO,2018,06,392
MG,31017,BETIM,2018,06,831
PE,26004,GARANHUNS,2018,06,766
SC,42015,CARBONIFERA,2018,06,453
CE,23012,12ª REGIAO ACARAU,2018,06,326
PR,41010,10ª RS CASCAVEL,2018,06,677
AP,16001,AREA CENTRAL,2018,06,823
GO,52004,ENTORNO SUL,2018,06,1038
PR,41018,18ª RS CORNELIO PROCOPIO,2018,06,206
AL,27005,5ª REGIAO DE SAUDE,2018,06,296
RS,43004,REGIAO 04,2018,06,224
SP,35151,CATANDUVA,2018,06,284
SC,42005,FOZ DO RIO ITAJAI,2018,06,857
MG,31042,CARANGOLA,2018,06,142
RS,43019,REGIAO 19,2018,06,102
PA,15013,MARAJO I,2018,06,323
MT,51005,GARCAS ARAGUAIA,2018,06,195
SC,42001,EXTREMO OESTE,2018,06,242
RS,43020,REGIAO 20,2018,06,184
GO,52010,OESTE II,2018,06,119
MG,31040,RESPLENDOR,2018,06,105
MG,31032,PARA DE MINAS,2018,06,287
CE,23009,9ª REGIAO RUSSAS,2018,06,186
RO,11003,CENTRAL,2018,06,460
MG,31009,SAO SEBASTIAO DO PARAISO,2018,06,117
AP,16003,AREA SUDOESTE,2018,06,292
MG,31049,BRASILIA DE MINAS/SAO FRANCISCO,2018,06,248
SP,35052,SUL - BARRETOS,2018,06,139
RN,24007,7ª REGIAO DE SAUDE - METROPOLITANA,2018,06,1678
DF,53001,DISTRITO FEDERAL,2018,06,3690
PB,25013,13ª REGIAO,2018,06,69
MG,31048,UBA,2018,06,291
BA,29027,VALENCA,2018,06,414
MG,31065,ITAOBIM,2018,06,87
SP,35157,VOTUPORANGA,2018,06,206
AM,13009,ALTO SOLIMOES,2018,06,538
PR,41016,16ª RS APUCARANA,2018,06,413
CE,23013,13ª REGIAO TIANGUA,2018,06,447
SP,35012,FRANCO DA ROCHA,2018,06,726
SE,28002,ESTANCIA,2018,06,347
PB,25010,10ª REGIAO,2018,06,151
RJ,33006,METROPOLITANA II,2018,06,1946
SP,35013,MANANCIAIS,2018,06,1547
PA,15012,XINGU,2018,06,525
MG,31068,PEDRA AZUL,2018,06,63
ES,32002,METROPOLITANA,2018,06,2878
CE,23004,4ª REGIAO BATURITE,2018,06,151
RS,43008,REGIAO 08,2018,06,832
BA,29022,SANTO ANTONIO DE JESUS,2018,06,521
PI,22010,VALE DO SAMBITO,2018,06,108
PB,25008,8ª REGIAO,2018,06,124
PE,26006,LIMOEIRO,2018,06,676
SP,35115,PONTAL DO PARANAPANEMA,2018,06,74
PE,26003,CARUARU,2018,06,1799
MG,31025,VESPASIANO,2018,06,383
PA,15011,TOCANTINS,2018,06,973
RO,11006,CONE SUL,2018,06,197
BA,29011,ITABERABA,2018,06,303
AC,12001,ALTO ACRE,2018,06,116
MG,31093,PIUMHI,2018,06,72
PA,15009,RIO CAETES,2018,06,729
MG,31018,CONTAGEM,2018,06,957
MG,31087,LAGOA DA PRATA/STO ANT DO MONTE,2018,06,125
MA,21005,CAXIAS,2018,06,416
MG,31083,BOCAIUVA,2018,06,78
MG,31007,POUSO ALEGRE,2018,06,562
SP,35064,JAU,2018,06,344
MG,31077,JOAO PINHEIRO,2018,06,85
RJ,33004,MEDIO PARAIBA,2018,06,906
GO,52012,RIO VERMELHO,2018,06,218
MA,21015,SAO JOAO DOS PATOS,2018,06,314
BA,29013,ITAPETINGA,2018,06,255
RO,11002,CAFE,2018,06,241
TO,17005,ILHA DO BANANAL,2018,06,216
PI,22002,CHAPADA DAS MANGABEIRAS,2018,06,274
SP,35095,TUPA,2018,06,128
SP,35063,POLO CUESTA,2018,06,348
BA,29006,FEIRA DE SANTANA,2018,06,1355
RN,24005,5ª REGIAO DE SAUDE - SANTA CRUZ,2018,06,231
ES,32004,SUL,2018,06,726
SP,35051,NORTE - BARRETOS,2018,06,298
PE,26007,OURICURI,2018,06,538
SC,42007,GRANDE FLORIANOPOLIS,2018,06,1372
MG,31051,FRANCISCO SA,2018,06,71
MG,31080,PECANHA/SAO JOAO EVANGELISTA,2018,05,68
MG,31085,TAIOBEIRAS,2018,05,172
MG,31011,TRES PONTAS,2018,05,167
PR,41002,2ª RS METROPOLITANA,2018,05,4229
PR,41001,1ª RS PARANAGUA,2018,05,405
AL,27003,3ª REGIAO DE SAUDE,2018,05,322
GO,52009,OESTE I,2018,05,141
MG,31079,CONSELHEIRO LAFAIETE,2018,05,256
MG,31023,JOAO MONLEVADE,2018,05,145
MG,31038,MANTENA,2018,05,76
AL,27007,7ª REGIAO DE SAUDE,2018,05,804
PA,15009,RIO CAETES,2018,05,706
GO,52015,SUDOESTE I,2018,05,603
SP,35074,CIRCUITO DAS AGUAS,2018,05,144
PB,25006,6ª REGIAO,2018,05,317
CE,23007,7ª REGIAO ARACATI,2018,05,137
AM,13009,ALTO SOLIMOES,2018,05,557
ES,32005,CENTRAL NORTE,2018,05,1266
SP,35081,TRES COLINAS,2018,05,498
AP,16002,AREA NORTE,2018,05,132
MG,31031,ITAUNA,2018,05,123
MG,31053,JANUARIA,2018,05,166
MG,31068,PEDRA AZUL,2018,05,74
BA,29022,SANTO ANTONIO DE JESUS,2018,05,513
PB,25015,15ª REGIAO,2018,05,198
PB,25012,12ª REGIAO,2018,05,268
MS,50004,TRES LAGOAS,2018,05,400
SP,35104,RIO CLARO,2018,05,320
MG,31071,FRUTAL / ITURAMA,2018,05,182
MG,31091,CASSIA,2018,05,58
MT,51001,ALTO TAPAJOS,2018,05,158
BA,29016,JUAZEIRO,2018,05,877
SE,28002,ESTANCIA,2018,05,375
CE,23004,4ª REGIAO BATURITE,2018,05,198
PE,26006,LIMOEIRO,2018,05,778
CE,23003,3ª REGIAO MARACANAU,2018,05,790
MG,31003,ITAJUBA,2018,05,216
SE,28006,NOSSA SENHORA DO SOCORRO,2018,05,544
AC,12003,JURUA E TARAUACA/ENVIRA,2018,05,453
AP,16003,AREA SUDOESTE,2018,05,264
CE,23006,6ª REGIAO ITAPIPOCA,2018,05,465
MG,31006,POCOS DE CALDAS,2018,05,232
PE,26002,ARCOVERDE,2018,05,611
RJ,33009,SERRANA,2018,05,1135
MG,31099,TEOFILO OTONI / MALACACHETA,2018,05,337
CE,23005,5ª REGIAO CANINDE,2018,05,264
SP,35063,POLO CUESTA,2018,05,366
AM,13007,REGIONAL JURUA,2018,05,244
TO,17001,MEDIO NORTE ARAGUAIA,2018,05,502
RS,43005,REGIAO 05,2018,05,249
MA,21011,PINHEIRO,2018,05,552
MG,31007,POUSO ALEGRE,2018,05,622
AC,12001,ALTO ACRE,2018,05,105
SP,35162,ITAPEVA,2018,05,352
RO,11006,CONE SUL,2018,05,214
RN,24005,5ª REGIAO DE SAUDE - SANTA CRUZ,2018,05,246
MA,21019,ZE DOCA,2018,05,427
MG,31052,JANAUBA/MONTE AZUL,2018,05,348
RO,11007,VALE DO GUAPORE,2018,05,72
RS,43012,REGIAO 12,2018,05,148
TO,17004,CERRADO TOCANTINS ARAGUAIA,2018,05,209
BA,29021,SANTA MARIA DA VITORIA,2018,05,369
RS,43018,REGIAO 18,2018,05,156
GO,52006,NORDESTE I,2018,05,54
SP,35101,ARARAS,2018,05,409
RS,43016,REGIAO 16,2018,05,241
MG,31030,FORMIGA,2018,05,118
MG,31058,UNAI,2018,05,336
MT,51007,MEDIO NORTE MATOGROSSENSE,2018,05,364
MA,21002,BACABAL,2018,05,358
MA,21012,PRESIDENTE DUTRA,2018,05,427
MT,51005,GARCAS ARAGUAIA,2018,05,195
MG,31077,JOAO PINHEIRO,2018,05,90
PA,15001,ARAGUAIA,2018,05,767
RN,24004,4ª REGIAO DE SAUDE - CAICO,2018,05,335
MT,51004,CENTRO NORTE,2018,05,122
PE,26011,SALGUEIRO,2018,05,191
PA,15002,BAIXO AMAZONAS,2018,05,1277
AL,27004,4ª REGIAO DE SAUDE,2018,05,180
RS,43023,REGIAO 23,2018,05,636
PR,41011,11ª RS CAMPO MOURAO,2018,05,424
SP,35161,ITAPETININGA,2018,05,596
SP,35041,BAIXADA SANTISTA,2018,05,2328
MG,31021,ITABIRA,2018,05,252
MG,31076,MANGA,2018,05,78
RS,43029,REGIAO 29,2018,05,268
SP,35023,CONSORCIOS DO DRS II,2018,05,324
AP,16001,AREA CENTRAL,2018,05,856
RJ,33001,BAIA DA ILHA GRANDE,2018,05,359
SP,35171,ALTO VALE DO PARAIBA,2018,05,1344
SP,35157,VOTUPORANGA,2018,05,230
GO,52001,CENTRAL,2018,05,2405
PB,25002,2ª REGIAO,2018,05,404
RJ,33002,BAIXADA LITORANEA,2018,05,1101
RN,24001,1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU,2018,05,551
PI,22006,SERRA DA CAPIVARA,2018,05,227
RN,24002,2ª REGIAO DE SAUDE - MOSSORO,2018,05,577
BA,29020,SALVADOR,2018,05,3984
PB,25005,5ª REGIAO,2018,05,158
MT,51006,MEDIO ARAGUAIA,2018,05,155
MS,50001,CAMPO GRANDE,2018,05,2188
SP,35012,FRANCO DA ROCHA,2018,05,829
PI,22003,COCAIS,2018,05,545
SP,35052,SUL - BARRETOS,2018,05,167
RO,11003,CENTRAL,2018,05,511
BA,29019,RIBEIRA DO POMBAL,2018,05,367
GO,52003,ENTORNO NORTE,2018,05,375
BA,29015,JEQUIE,2018,05,649
PA,15013,MARAJO I,2018,05,336
PB,25009,9ª REGIAO,2018,05,231
MG,31067,PADRE PARAISO,2018,05,86
CE,23002,2ª REGIAO CAUCAIA,2018,05,916
MG,31025,VESPASIANO,2018,05,403
MT,51008,NOROESTE MATOGROSSENSE,2018,05,196
GO,52017,SUL,2018,05,292
TO,17005,ILHA DO BANANAL,2018,05,258
MG,31050,CORACAO DE JESUS,2018,05,42
MT,51009,NORTE ARAGUAIA KARAJA,2018,05,29
MG,31036,GOVERNADOR VALADARES,2018,05,536
AM,13004,MEDIO AMAZONAS,2018,05,272
DF,53001,DISTRITO FEDERAL,2018,05,3955
MG,31027,TURMALINA/MINAS NOVAS/CAPELINHA,2018,05,138
SC,42017,VALE DO ITAPOCU,2018,05,391
RS,43030,REGIAO 30,2018,05,129
MA,21016,SAO LUIS,2018,05,1947
SC,42013,SERRA CATARINENSE,2018,05,351
GO,52018,SAO PATRICIO II,2018,05,251
PB,25010,10ª REGIAO,2018,05,133
RS,43028,REGIAO 28,2018,05,366
MG,31034,CARATINGA,2018,05,215
PB,25011,11ª REGIAO,2018,05,89
MA,21005,CAXIAS,2018,05,497
CE,23009,9ª REGIAO RUSSAS,2018,05,233
BA,29012,ITABUNA,2018,05,598
MA,21009,ITAPECURU MIRIM,2018,05,548
SC,42014,EXTREMO SUL CATARINENSE,2018,05,243
MG,31065,ITAOBIM,2018,05,70
SC,42001,EXTREMO OESTE,2018,05,289
SP,35064,JAU,2018,05,353
RS,43011,REGIAO 11,2018,05,289
AC,12002,BAIXO ACRE E PURUS,2018,05,925
AM,13001,"MANAUS, ENTORNO E ALTO RIO NEGRO",2018,05,3809
RS,43024,REGIAO 24,2018,05,98
SC,42007,GRANDE FLORIANOPOLIS,2018,05,1531
TO,17006,CAPIM DOURADO,2018,05,651
MG,31019,CURVELO,2018,05,193
PE,26001,AFOGADOS DA INGAZEIRA,2018,05,241
MG,31092,PASSOS,2018,05,255
PR,41006,6ª RS UNIAO DA VITORIA,2018,05,204
RN,24006,6ª REGIAO DE SAUDE - PAU DOS FERROS,2018,05,281
SP,35022,LAGOS DO DRS II,2018,05,215
SE,28007,PROPRIA,2018,05,216
MG,31040,RESPLENDOR,2018,05,121
PR,41018,18ª RS CORNELIO PROCOPIO,2018,05,263
MG,31018,CONTAGEM,2018,05,1040
PE,26010,RECIFE,2018,05,5547
MG,31059,MANHUACU,2018,05,551
SE,28001,ARACAJU,2018,05,1222
TO,17003,SUDESTE,2018,05,121
BA,29011,ITABERABA,2018,05,351
CE,23001,1ª REGIAO FORTALEZA,2018,05,3710
SC,42005,FOZ DO RIO ITAJAI,2018,05,995
PR,41005,5ª RS GUARAPUAVA,2018,05,687
PB,25007,7ª REGIAO,2018,05,180
RO,11004,MADEIRA-MAMORE,2018,05,931
SC,42010,ALTO URUGUAI CATARINENSE,2018,05,174
SP,35021,CENTRAL DO DRS II,2018,05,321
PB,25016,16ª REGIAO,2018,05,769
AM,13006,REGIONAL PURUS,2018,05,241
MG,31093,PIUMHI,2018,05,88
BA,29001,ALAGOINHAS,2018,05,652
AL,27008,8ª REGIAO DE SAUDE,2018,05,231
PI,22011,VALE DOS RIOS PIAUI E ITAUEIRAS,2018,05,253
BA,29017,PAULO AFONSO,2018,05,371
RO,11002,CAFE,2018,05,238
MA,21015,SAO JOAO DOS PATOS,2018,05,346
CE,23010,10ª REGIAO LIMOEIRO DO NORTE,2018,05,252
SP,35092,ASSIS,2018,05,246
MG,31086,DIVINOPOLIS,2018,05,386
MG,31084,MONTES CLAROS,2018,05,658
MG,31066,NANUQUE,2018,05,65
SP,35094,OURINHOS,2018,05,275
SP,35141,BAIXA MOGIANA,2018,05,394
SC,42016,LAGUNA,2018,05,403
MT,51014,TELES PIRES,2018,05,742
MG,31055,PIRAPORA,2018,05,206
BA,29010,IRECE,2018,05,569
RO,11005,ZONA DA MATA,2018,05,195
MG,31083,BOCAIUVA,2018,05,106
SP,35032,CENTRO OESTE DO DRS III,2018,05,163
MA,21003,BALSAS,2018,05,347
SC,42004,ALTO VALE DO ITAJAI,2018,05,370
RS,43020,REGIAO 20,2018,05,176
AL,27001,1ª REGIAO DE SAUDE,2018,05,1859
MG,31012,VARGINHA,2018,05,251
MG,31045,MURIAE,2018,05,199
MG,31017,BETIM,2018,05,922
AL,27006,6ª REGIAO DE SAUDE,2018,05,293
MG,31016,BELO HORIZONTE/ NOVA LIMA/ CAETE,2018,05,3794
SP,35173,LITORAL NORTE,2018,05,481
RS,43004,REGIAO 04,2018,05,221
MG,31098,SALINAS,2018,05,81
MT,51003,ARAGUAIA XINGU,2018,05,116
BA,29027,VALENCA,2018,05,469
PE,26009,PETROLINA,2018,05,845
BA,29025,SERRINHA,2018,05,765
AM,13008,TRIANGULO,2018,05,257
SC,42012,PLANALTO NORTE,2018,05,443
SP,35091,ADAMANTINA,2018,05,121
CE,23014,14ª REGIAO TAUA,2018,05,140
MA,21007,CODO,2018,05,479
SP,35062,BAURU,2018,05,756
AL,27009,9ª REGIAO DE SAUDE,2018,05,388
AL,27005,5ª REGIAO DE SAUDE,2018,05,297
PI,22001,CARNAUBAIS,2018,05,177
GO,52011,PIRINEUS,2018,05,702
RS,43014,REGIAO 14,2018,05,256
MG,31094,ALMENARA/JACINTO,2018,05,202
SP,35151,CATANDUVA,2018,05,347
CE,23020,20ª REGIAO CRATO,2018,05,476
PR,41003,3ª RS PONTA GROSSA,2018,05,891
SP,35093,MARILIA,2018,05,466
GO,52014,SERRA DA MESA,2018,05,143
SP,35131,HORIZONTE VERDE,2018,05,470
PE,26004,GARANHUNS,2018,05,765
CE,23021,21ª REGIAO JUAZEIRO DO NORTE,2018,05,606
SP,35102,LIMEIRA,2018,05,460
BA,29007,GUANAMBI,2018,05,510
MG,31090,LIMA DUARTE,2018,05,61
SP,35114,EXTREMO OESTE PAULISTA,2018,05,95
PI,22002,CHAPADA DAS MANGABEIRAS,2018,05,304
PR,41012,12ª RS UMUARAMA,2018,05,370
MG,31020,GUANHAES,2018,05,96
MG,31037,IPATINGA,2018,05,513
PB,25008,8ª REGIAO,2018,05,143
PR,41020,20ª RS TOLEDO,2018,05,530
SP,35031,CENTRAL DO DRS III,2018,05,354
MG,31026,DIAMANTINA,2018,05,153
PI,22007,TABULEIROS DO ALTO PARNAIBA,2018,05,77
PR,41014,14ª RS PARANAVAI,2018,05,349
RO,11001,VALE DO JAMARI,2018,05,331
MA,21017,TIMON,2018,05,378
RN,24003,3ª REGIAO DE SAUDE - JOAO CAMARA,2018,05,446
MG,31001,ALFENAS / MACHADO,2018,05,328
TO,17002,BICO DO PAPAGAIO,2018,05,295
GO,52004,ENTORNO SUL,2018,05,1145
MG,31002,GUAXUPE,2018,05,142
GO,52002,CENTRO SUL,2018,05,1217
MG,31087,LAGOA DA PRATA/STO ANT DO MONTE,2018,05,147
RJ,33008,NORTE,2018,05,1267
MG,31035,CORONEL FABRICIANO/TIMOTEO,2018,05,222
PB,25003,3ª REGIAO,2018,05,280
SP,35065,LINS,2018,05,190
MT,51010,NORTE MATOGROSSENSE,2018,05,94
SP,35152,SANTA FE DO SUL,2018,05,60
PE,26003,CARUARU,2018,05,1928
CE,23008,8ª REGIAO QUIXADA,2018,05,369
MA,21010,PEDREIRAS,2018,05,298
RJ,33004,MEDIO PARAIBA,2018,05,1056
AM,13003,RIO MADEIRA,2018,05,290
MA,21018,VIANA,2018,05,364
RS,43001,REGIAO 01,2018,05,478
MA,21006,CHAPADINHA,2018,05,547
SP,35061,VALE DO JURUMIRIM,2018,05,351
PR,41016,16ª RS APUCARANA,2018,05,484
PA,15007,METROPOLITANA II,2018,05,496
TO,17007,CANTAO,2018,05,163
MG,31015,SAO JOAO DEL REI,2018,05,205
PA,15012,XINGU,2018,05,634
MG,31046,SANTOS DUMONT,2018,05,48
PR,41021,21ª RS TELEMACO BORBA,2018,05,232
BA,29013,ITAPETINGA,2018,05,267
MG,31075,UBERLANDIA / ARAGUARI,2018,05,1109
GO,52008,NORTE,2018,05,190
PB,25014,14ª REGIAO,2018,05,257
AL,27002,2ª REGIAO DE SAUDE,2018,05,259
RS,43025,REGIAO 25,2018,05,325
RR,14001,CENTRO NORTE,2018,05,932
SP,35115,PONTAL DO PARANAPANEMA,2018,05,71
CE,23011,11ª REGIAO SOBRAL,2018,05,849
PR,41007,7ª RS PATO BRANCO,2018,05,354
SP,35071,BRAGANCA,2018,05,549
MG,31049,BRASILIA DE MINAS/SAO FRANCISCO,2018,05,258
MG,31057,PATOS DE MINAS,2018,05,278
MA,21014,SANTA INES,2018,05,576
RS,43019,REGIAO 19,2018,05,124
SC,42011,NORDESTE,2018,05,935
PE,26007,OURICURI,2018,05,532
