"","uf","ibge","municipio","cnes","estabelecimento","pop_vinc","bnf_pbf","perc_benef_pbf"
"39103","TO","172210","XAMBIOÁ",7170149,"UNIDADE BASICA DE SAUDE ANASTACIO VIEIRA DOS SANTOS",1021,324,0.32
"39104","TO","170070","ALVORADA",9456562,"UBS NATANY BOTELHO",1812,344,0.19
"39105","TO","170100","ANANÁS",7713975,"POSTO DE SAUDE MANOEL MORICO ANANAS",2390,598,0.25
"39106","TO","170200","ARAGUAÇU",6020569,"UBS MARIA CANDIDA",4890,950,0.19
"39107","TO","170210","ARAGUAÍNA",2467666,"UBS LUCIANE PONCIANO",2914,714,0.25
"39108","TO","170210","ARAGUAÍNA",2467690,"UBS MARIA DOS REIS RODRIGUES",4096,1130,0.28
"39109","TO","170210","ARAGUAÍNA",3840271,"UBS DR CESAR AUGUSTO DELGADO",3326,437,0.13
"39110","TO","170210","ARAGUAÍNA",5382270,"UBS SENADOR BENEDITO V FERREIRA ARAGUAINA",4948,627,0.13
"39111","TO","170210","ARAGUAÍNA",3905993,"UBS MANOEL DOS REIS LIMA ARAGUAINA",7631,1232,0.16
"39112","TO","170220","ARAGUATINS",2469480,"CENTRO DE SAUDE NATAL ARAGUATINS",1681,490,0.29
"39113","TO","170220","ARAGUATINS",2469502,"CENTRO MUNICIPAL DE SAUDE ARAGUATINS",8592,1430,0.17
"39114","TO","170330","BOM JESUS DO TOCANTINS",2469243,"UNIDADE MUNICIPAL DE SAUDE JOANA MARIA ARAUJO NEVES PEREIRA",2276,447,0.2
"39115","TO","170370","BREJINHO DE NAZARÉ",2486911,"UNIDADE DE SAUDE DA FAMILIA BREJINHO DE NAZARE",2469,427,0.17
"39116","TO","170386","CARIRI DO TOCANTINS",7249187,"UNIDADE DE SAUDE PRISIONAL DE CARIRI DO TOCANTINS",750,52,0.07
"39117","TO","170389","CARRASCO BONITO",2487012,"UNIDADE BASICA DE SAUDE AGENOR BEZERRA DE LIMA C BONITO",1605,495,0.31
"39118","TO","170550","COLINAS DO TOCANTINS",2370425,"UNIDADE DE SAUDE DA FAMILIA NAIR FERREIRA COLINAS",2859,347,0.12
"39119","TO","170550","COLINAS DO TOCANTINS",2370468,"UNIDADE DA SAUDE DA FAMILIA MARIA MARTINS NUNES COLINAS",6655,833,0.13
"39120","TO","170600","COUTO MAGALHÃES",7343582,"UNIDADE BASICA DE SAUDE RURAL",2434,718,0.29
"39121","TO","170700","DIANÓPOLIS",136549,"UNIDADE BASICA DE SAUDE PSF 07 DIANOPOLIS",2732,712,0.26
"39122","TO","170770","FILADÉLFIA",9681493,"UNIDADE DE SAUDE NOVA FILADELFIA",3643,1268,0.35
"39123","TO","170820","FORMOSO DO ARAGUAIA",2468247,"UNIDADE SAUDE DA FAMILIA SETOR ALIANCA",2858,820,0.29
"39124","TO","170825","FORTALEZA DO TABOCÃO",2680238,"CENTRO DE SAUDE DR PEDRO ZANINA DE FORTALEZA DO TABOCAO",4451,999,0.22
"39125","TO","170930","GUARAÍ",9653740,"UBS ALUISIO TENORIO MARQUES DE GUARAI",2378,259,0.11
"39126","TO","170930","GUARAÍ",7657250,"POSTO DE SAUDE ANTONIA CORREIAS DE ALMEIDA",1995,385,0.19
"39127","TO","170930","GUARAÍ",2469324,"UNIDADE BASICA DE SAUDE SETOR AEROPORTO GUARAI",2860,473,0.17
"39128","TO","170950","GURUPI",2546450,"UNIDADE DE SAUDE DA FAMILIA SEVILHA",5642,590,0.1
"39129","TO","170980","IPUEIRAS",2597462,"U S F IRACEMA SIQUEIRA DE ABREU RIBEIRO IPUEIRAS",1822,403,0.22
"39130","TO","171090","ITAPIRATINS",2486946,"UNIDADE BASICA DE SAUDE JOSE ALVES SOBRINHO ZECA PINTO",4501,985,0.22
"39131","TO","171150","JAÚ DO TOCANTINS",2486806,"UNIDADE BASICA DE SAUDE JAU DO TOCANTINS",2458,649,0.26
"39132","TO","171200","LAJEADO",9605193,"UBS SETOR AEROPORTO DE LAJEADO DO TOCANTINS",1519,234,0.15
"39133","TO","171200","LAJEADO",2467593,"UNIDADE DE SAUDE DONA FELISBELA",2530,372,0.15
"39134","TO","171330","MIRANORTE",2494159,"UNIDADE BASICA DE SAUDE DA FAMILIA PEDRO A ALVES RODRIGUES",3745,794,0.21
"39135","TO","171370","MONTE SANTO DO TOCANTINS",2370700,"UNIDADE BASICA DE SAUDE LUIZ PEREIRA LIRA",2715,756,0.28
"39136","TO","171430","NAZARÉ",2468646,"ZILDA PEREIRA DE OLIVEIRA",3168,741,0.23
"39137","TO","171500","NOVA ROSALÂNDIA",2468220,"UNIDADE BASICA DE SAUDE MARIA SOCORRO GUIMARAES PEREIRA",1027,256,0.25
"39138","TO","171630","PAU D'ARCO",2468387,"UNIDADE DE SAUDE BELARMINO RIBEIRO DOS SANTOS",4998,1169,0.23
"39139","TO","171660","PEIXE",2486768,"UNIDADE DE SAUDE DA FAMILIA SAO JOSE",3478,751,0.22
"39140","TO","171670","COLMÉIA",2468344,"UNIDADE BASICA DE SAUDE DR JOAQUIM",3192,526,0.16
"39141","TO","171670","COLMÉIA",2560208,"UNIDADE MUNICIPAL DE SAUDE DA FAMILIA COLMEINHA",1423,301,0.21
"39142","TO","171790","PONTE ALTA DO TOCANTINS",379131,"UBS DE PONTE ALTA DO TOCANTINS",889,181,0.2
"39143","TO","171820","PORTO NACIONAL",2468492,"UNIDADE DE SAUDE PINHEIROPOLIS PORTO NACIONAL",2341,411,0.18
"39144","TO","171820","PORTO NACIONAL",2468565,"UNIDADE DE SAUDE MAE EUGENIA PORTO NACIONAL",3565,283,0.08
"39145","TO","171820","PORTO NACIONAL",2468530,"UNIDADE DE SAUDE DR CARLOS A FERREIRA REIS P NACIONAL",7061,520,0.07
"39146","TO","171888","SANTA MARIA DO TOCANTINS",2468794,"CENTRO DE SAUDE BENEDITO BOTELHO SANTA MARIA",3041,798,0.26
"39147","TO","172025","SÃO SALVADOR DO TOCANTINS",2468867,"CENTRO DE SAUDE SAO SALVADOR",1728,455,0.26
"39148","TO","172025","SÃO SALVADOR DO TOCANTINS",2468875,"UNIDADE DE SAUDE DO RETIRO SAO SALVADOR",1005,337,0.34
"39149","TO","172065","SILVANÓPOLIS",9147195,"UNIDADE BASICA DE SAUDE BENEDICTO ROQUE GEORGETTI",2255,553,0.25
"39150","TO","172090","TAGUATINGA",7247559,"UNIDADE DE SAUDE DA FAMILIA ANTONIO JOSE BRAGANCA",3427,1111,0.32
"39151","TO","172093","TAIPAS DO TOCANTINS",2469200,"UNIDADE DE SAUDE DE FAMILIA TAIPAS",2340,610,0.26
"39152","TO","172100","PALMAS",9400435,"UNIDADE DE SAUDE DA FAMILIA PROF ISABEL AULER ARSO 23",8463,301,0.04
"39153","TO","172100","PALMAS",2468123,"UNIDADE DE SAUDE DA FAMILIA MARIAZINHA RODRIGUES DA SILVA",1816,421,0.23
"39154","TO","172120","TOCANTINÓPOLIS",6911099,"POSTO DE SAUDE FOLHA GROSSA TOCANTINOPOLIS",1605,429,0.27
"39155","TO","170035","ALIANÇA DO TOCANTINS",2600463,"UNIDADE DE SAUDE DA FAMILIA II ALIANCA",2972,759,0.26
"39156","TO","170130","ARAGOMINAS",9388850,"UNIDADE BASICA DE SAUDE TEREZINHA VIEIRA DA SILVA",2070,735,0.36
"39157","TO","170210","ARAGUAÍNA",2467755,"UBS BAIRRO DE FATIMA ARAGUAINA",5107,1089,0.21
"39158","TO","170210","ARAGUAÍNA",2467763,"UBS COUTO MAGALHAES ARAGUAINA",5606,642,0.11
"39159","TO","170210","ARAGUAÍNA",7778007,"UBS DR DANTAS",6138,2254,0.37
"39160","TO","170215","ARAGUANÃ",2370387,"UBSF SANTANA DA COSTA MARINHO",1471,304,0.21
"39161","TO","170215","ARAGUANÃ",6970079,"UBSF ANTONIO DINIZ SOUZA",3347,982,0.29
"39162","TO","170240","ARRAIAS",9500804,"UNIDADE BASICA DE SAUDE CANABRAVA",1533,469,0.31
"39163","TO","170240","ARRAIAS",9437916,"UNIDADE BASICA DE SAUDE PARQUE DAS COLINAS",3019,759,0.25
"39164","TO","170255","AUGUSTINÓPOLIS",69078,"UNIDADE BASICA DE SAUDE DA FAMILIA VI",2358,577,0.24
"39165","TO","170300","BABAÇULÂNDIA",7923686,"UNIDADE DE SAUDE NELSON BARROS DO AMARANTE",1907,624,0.33
"39166","TO","170380","BURITI DO TOCANTINS",2680246,"CENTRO MUNICIPAL DE SAUDE DONA EDMUNDA DE BURITI",1562,300,0.19
"39167","TO","170382","CACHOEIRINHA",2469537,"UNIDADE BASICA DE SAUDE DE CACHOEIRINHA",2348,587,0.25
"39168","TO","170555","COMBINADO",2370808,"CENTRO DE SAUDE DE COMBINADO",5326,1473,0.28
"39169","TO","170560","CONCEIÇÃO DO TOCANTINS",2370670,"UNIDADE DE SAUDE ABILIO FRANCISCO DE AZEVEDO",2468,513,0.21
"39170","TO","170700","DIANÓPOLIS",2468735,"UNIDADE BASICA DE SAUDE PSF 02 DIANOPOLIS",2200,588,0.27
"39171","TO","171070","ITAGUATINS",2486792,"UNIDADE BASICA DE SAUDE OSVALDO CRUZ DE ITAGUATINS",1796,441,0.25
"39172","TO","171320","MIRACEMA DO TOCANTINS",2469421,"UNIDADE BASICA DE SAUDE CORRENTINHO MIRACEMA",2286,311,0.14
"39173","TO","171500","NOVA ROSALÂNDIA",2560313,"UNIDADE BASICA DE SAUDE RAIMUNDA PEREIRA DE CARVALHO",3014,588,0.2
"39174","TO","171515","NOVO ALEGRE",2468360,"CENTRO MUNICIPAL DE SAUDE NOVO ALEGRE",2607,622,0.24
"39175","TO","171550","OLIVEIRA DE FÁTIMA",2486903,"UNIDADE BASICA DE SAUDE VALDEMIR PITOMBEIRA DA COSTA",1665,343,0.21
"39176","TO","171610","PARAÍSO DO TOCANTINS",2469065,"UNIDADE BASICA DE SAUDE WILFRAN MARINHO FERREIRA PARAISO",6999,698,0.1
"39177","TO","171610","PARAÍSO DO TOCANTINS",2469596,"UNIDADE BASICA DE SAUDE CLOVIS CARNEIRO CAMPOS PARAISO",4454,861,0.19
"39178","TO","171650","PEDRO AFONSO",4052439,"U B S V EDITE RIBEIRO NUNES",425,33,0.08
"39179","TO","171660","PEIXE",917168,"UNIDADE DE SAUDE ENTRONCAMENTO DO JAU",469,120,0.26
"39180","TO","171670","COLMÉIA",2560216,"UNIDADE MUNICIPAL DE SAUDE DA FAMILIA SETOR SUL",3479,852,0.24
"39181","TO","171700","PINDORAMA DO TOCANTINS",5373859,"UBS ZEFERINO RIBEIRO DE BRAS",4529,1158,0.26
"39182","TO","171750","PIUM",7128126,"U B S F MARIO GOMES DE PIUM",2358,441,0.19
"39183","TO","171790","PONTE ALTA DO TOCANTINS",2680262,"UNIDADE DE SAUDE DA FAMILIA VALMIRA PEREIRA REGO",5835,1355,0.23
"39184","TO","171820","PORTO NACIONAL",7641591,"UBS ISADORA CHAVES MOURA",3506,702,0.2
"39185","TO","171820","PORTO NACIONAL",2468441,"UNIDADE DE SAUDE ALTO DA COLINA P NACIONAL",2348,313,0.13
"39186","TO","171875","RIO SONO",5160685,"UNIDADE DE SAUDE DA FAMILIA DE RIO SONO",2772,835,0.3
"39187","TO","171886","SANTA FÉ DO ARAGUAIA",2468662,"UNIDADE BASICA SAUDE ROSIMAR RESPLANDES ST FE DO ARAGUAIA",1903,442,0.23
"39188","TO","171900","SANTA TEREZA DO TOCANTINS",2359618,"UNIDADE DE SAUDE DA FAMILIA JOSE DE SOUSA DOURADO",3753,662,0.18
"39189","TO","172100","PALMAS",2468034,"UNIDADE DE SAUDE DA FAMILIA JOSE HERMES RODRIGUES DAMASO",6863,1095,0.16
"39190","TO","172100","PALMAS",2594064,"UNIDADE DE SAUDE DA FAMILIA VALERIA MARTINS PEREIRA",8679,1029,0.12
"39191","TO","172100","PALMAS",7138164,"UNIDADE DE SAUDE DA FAMILIA JOSE LUCIO DE CARVALHO",11636,2498,0.21
"39192","TO","172100","PALMAS",2594161,"UNIDADE DE SAUDE DA FAMILIA ARSE 82",12053,541,0.04
"39193","TO","172120","TOCANTINÓPOLIS",3904083,"UNIDADE BASICA DE SAUDE ANA VINA TOCANTINOPOLIS",5345,866,0.16
"39194","TO","172120","TOCANTINÓPOLIS",3904067,"UNIDADE BASICA DE SAUDE DE TOCANTINOPOLIS",4568,609,0.13
"39195","TO","172208","WANDERLÂNDIA",6945392,"UNIDADE SAUDE DA FAMILIA III WANDERLANDIA",1733,506,0.29
"39196","TO","172208","WANDERLÂNDIA",2469138,"UNIDADE SAUDE DA FAMILIA II WANDERLANDIA",5152,1552,0.3
"39197","TO","172208","WANDERLÂNDIA",2469111,"UNIDADE SAUDE DA FAMILIA JOSE PEREIRA BILIO WANDERLANDIA",2057,655,0.32
"39198","TO","170025","ABREULÂNDIA",2554852,"UNIDADE BASICA DE SAUDE JOAO BATISTA DE FRANCA",3243,766,0.24
"39199","TO","170030","AGUIARNÓPOLIS",9233164,"UNIDADE BASICA DE SAUDE MARIA JOSE CRUZ BARBOSA 1",2256,568,0.25
"39200","TO","170070","ALVORADA",9456554,"UBS RAIMUNDO ROSA 02",1854,191,0.1
"39201","TO","170210","ARAGUAÍNA",2467658,"UBS DR FRANCISCO BARBOSA DE BRITO ARAGUAINA",12641,1234,0.1
"39202","TO","170210","ARAGUAÍNA",2467674,"UBS MANOEL ALVES DE SOUSA ARAGUAINA",1546,279,0.18
"39203","TO","170210","ARAGUAÍNA",2467798,"UBS AVANY GALDINO DA SILVA ARAGUAINA",10290,1160,0.11
"39204","TO","170210","ARAGUAÍNA",2680386,"UBS MANOEL MARIA DIAS DE BRITO ARAGUAINA",6560,1131,0.17
"39205","TO","170220","ARAGUATINS",2469464,"CENTRO DE SAUDE SOCO ARAGUATINS",1605,482,0.3
"39206","TO","170220","ARAGUATINS",2469472,"CENTRO DE SAUDE MACAUBA",1705,398,0.23
"39207","TO","170220","ARAGUATINS",2469510,"CENTRO DE SAUDE NOVA ARAGUATINS ARAGUATINS",5363,1045,0.19
"39208","TO","170220","ARAGUATINS",198862,"UNIDADE BASICA DE SAUDE DR WALDIR BARBOSA DE MENEZES",1795,454,0.25
"39209","TO","170220","ARAGUATINS",49298,"UNIDADE BASICA DE SAUDE JOAO BARBOSA DA SILVA",2015,533,0.26
"39210","TO","170240","ARRAIAS",2765721,"UNIDADE BASICA DE SAUDE BURITIZINHO ARRAIAS",3217,944,0.29
"39211","TO","170255","AUGUSTINÓPOLIS",2469006,"UNIDADE DA SAUDE DA FAMILIA II AUGUSTINOPOLIS",3933,528,0.13
"39212","TO","170550","COLINAS DO TOCANTINS",2680289,"UNIDADE DE SAUDE DA FAMILIA LAURINDO FERREIRA COLINAS",9199,1855,0.2
"39213","TO","170600","COUTO MAGALHÃES",2667738,"UBS RAIMUNDO VIANA DIAS",3829,1001,0.26
"39214","TO","170700","DIANÓPOLIS",2468700,"UNIDADE BASICA DE SAUDE PSF 05 DIANOPOLIS",2008,402,0.2
"39215","TO","170710","DIVINÓPOLIS DO TOCANTINS",7105487,"POSTO DE SAUDE VEREADOR NAILDO ALVES",2788,583,0.21
"39216","TO","170730","DUERÉ",9455795,"POSTO DE SAUDE MAE BIA",2246,490,0.22
"39217","TO","170740","ESPERANTINA",2468999,"UNIDADE DE SAUDE DA FAMILIA",5354,1965,0.37
"39218","TO","170770","FILADÉLFIA",972169,"UNIDADE DE SAUDE CANA BRAVA",12,5,0.42
"39219","TO","170820","FORMOSO DO ARAGUAIA",2546698,"UNIDADE SAUDE DA FAMILIA CENTRO",5117,807,0.16
"39220","TO","170820","FORMOSO DO ARAGUAIA",2546728,"UNIDADE SAUDE DA FAMILIA SETOR PLANALTO",2703,440,0.16
"39221","TO","170900","GOIATINS",2649322,"UNIDADE BASICA DE SAUDE DE ALTO LINDO GOIATINS",4190,1196,0.29
"39222","TO","170950","GURUPI",2546507,"UNIDADE DE SAUDE DA FAMILIA PARQUE DAS ACACIAS",5339,543,0.1
"39223","TO","170950","GURUPI",2546418,"UNIDADE DE SAUDE VILA IRIS",5345,489,0.09
"39224","TO","171190","LAGOA DA CONFUSÃO",2468611,"UNIDADE BASICA DE SAUDE 3 LAGOA DA CONFUSAO",3943,548,0.14
"39225","TO","171270","MATEIROS",2487039,"CENTRO MUNICIPAL DE SAUDE CRISTO REI MATEIROS",3167,738,0.23
"39226","TO","171320","MIRACEMA DO TOCANTINS",2469391,"UNIDADE BASICA DE SAUDE SANTA FILOMENA MIRACEMA",2894,454,0.16
"39227","TO","171320","MIRACEMA DO TOCANTINS",9189114,"UNIDADE BASICA DE SAUDE RAIMUNDO A BARBOSA DE MIRACEMA DO TO",1927,506,0.26
"39228","TO","171610","PARAÍSO DO TOCANTINS",2469073,"UNIDADE BASICA DE SAUDE ARACI AIRES PARENTE PARAISO",4333,351,0.08
"39229","TO","171620","PARANÃ",2469154,"UNIDADE BASICA DE SAUDE DONA JOANINHA",7483,2608,0.35
"39230","TO","171620","PARANÃ",7314663,"UNIDADE BASICA DE SAUDE MARIA ENEDINA SOUZA LEMOS",3469,1392,0.4
"39231","TO","171650","PEDRO AFONSO",225118,"U B S IV SENIVESTA GONCALVES BENICIO",3573,699,0.2
"39232","TO","171660","PEIXE",2597500,"UNIDADE DE SAUDE DA FAMILIA VILA QUIXABA",1443,399,0.28
"39233","TO","171670","COLMÉIA",9232419,"UNIDADE MUNICIPAL DE SAUDE DA FAMILIA GOIANI DOS CAMPOS",1177,283,0.24
"39234","TO","171820","PORTO NACIONAL",2468484,"UBS VIVIANE PEDREIRA",5414,740,0.14
"39235","TO","171820","PORTO NACIONAL",2468417,"USF NANA PRADO C SOUZA P NACIONAL",2720,244,0.09
"39236","TO","171820","PORTO NACIONAL",2468476,"USF BLANDINA DE O NEGRE PORTO NACIONAL",3709,319,0.09
"39237","TO","171820","PORTO NACIONAL",2468506,"USF MARIA LOPES PORTO NACIONAL",2625,503,0.19
"39238","TO","171884","SANDOLÂNDIA",2469162,"UNIDADE BASICA DE SAUDE DE SANDOLANDIA",4437,958,0.22
"39239","TO","171889","SANTA RITA DO TOCANTINS",2468654,"UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS STA RITA",2582,504,0.2
"39240","TO","172100","PALMAS",7154992,"UNIDADE DE SAUDE DA FAMILIA LOIANE MORENO VIEIRA ARSE 24",10136,407,0.04
"39241","TO","172100","PALMAS",2468093,"UNIDADE DE SAUDE DA FAMILIA FRANCISCO JUNIOR ARSO 41",12855,348,0.03
"39242","TO","172100","PALMAS",3035077,"UNIDADE DE SAUDE DA FAMILIA EUGENIO PINHEIRO DA SILVA",12768,1551,0.12
"39243","TO","172100","PALMAS",2492490,"UNIDADE DE SAUDE DA FAMILIA HEDER DE OLIVEIRA SILVA",8624,1120,0.13
"39244","TO","172125","TUPIRAMA",2667673,"UNIDADE BASICA DE SAUDE DORIEL MARCELINO DOS REIS",2239,360,0.16
"39245","TO","172210","XAMBIOÁ",2486725,"UNIDADE BASICA DE SAUDE VITOR COSTA BARBOSA",7993,1618,0.2
"39246","TO","170030","AGUIARNÓPOLIS",2600439,"CENTRO DE SAUDE AGUIARNOPOLIS",3599,879,0.24
"39247","TO","170040","ALMAS",5183642,"UNIDADE DE SAUDE DA FAMILIA SAO MIGUEL",7554,2064,0.27
"39248","TO","170105","ANGICO",9982337,"UB DE SAUDE DISTRITO TAMBORIL JOSE DE OLIVEIRA",311,73,0.23
"39249","TO","170130","ARAGOMINAS",2600404,"CENTRO DE SAUDE JOSE LUCIO ARAGOMINAS",2976,678,0.23
"39250","TO","170210","ARAGUAÍNA",2560259,"UBS NOVA ARAGUAINA",4216,932,0.22
"39251","TO","170220","ARAGUATINS",6979335,"POSTO DE SAUDE DA VILA CIDINHA",3161,832,0.26
"39252","TO","170240","ARRAIAS",2486962,"UNIDADE BASICA DE SAUDE ARRAIAS",3149,631,0.2
"39253","TO","170255","AUGUSTINÓPOLIS",2649292,"UNIDADE DE SAUDE DA FAMILIA I AUGUSTINOPOLIS",3414,629,0.18
"39254","TO","170270","AURORA DO TOCANTINS",2649381,"UNIDADE DE SAUDE DA FAMILIA DONA ENITE DE AURORA DO TOCANTIN",3601,741,0.21
"39255","TO","170290","AXIXÁ DO TOCANTINS",2649454,"UNIDADE BASICA DE SAUDE SANTA MARIA",2745,814,0.3
"39256","TO","170370","BREJINHO DE NAZARÉ",2649306,"UNIDADE DE SAUDE DA FAMILIA II BREJINHO DE NAZARE",3170,761,0.24
"39257","TO","170380","BURITI DO TOCANTINS",103705,"UNIDADE BASICA DE SAUDE DONA VALDETE BORGES",1622,443,0.27
"39258","TO","170389","CARRASCO BONITO",2487004,"UNIDADE BASICA DE SAUDE ANA TORRES BANDEIRA CARRASCO BONITO",2146,619,0.29
"39259","TO","170550","COLINAS DO TOCANTINS",2370433,"UNIDADE DE SAUDE DA FAMILIA SAO CRISTOVAO COLINAS",6917,2005,0.29
"39260","TO","170610","CRISTALÂNDIA",7904789,"UNIDADE DE SAUDE FREI ROSARIO DE CRISTALANDIA",2250,515,0.23
"39261","TO","170700","DIANÓPOLIS",3266788,"UNIDADE BASICA DE SAUDE PSF 06 DIANOPOLIS",3185,824,0.26
"39262","TO","170710","DIVINÓPOLIS DO TOCANTINS",7105495,"UNIDADE DE SAUDE SUB TENENTE VALDIR TELES PAIXAO",2897,888,0.31
"39263","TO","170765","FIGUEIRÓPOLIS",9078835,"UNIDADE BASICA DE SAUDE NELCINDO JOAO CALLAI",2900,470,0.16
"39264","TO","170765","FIGUEIRÓPOLIS",2486857,"CENTRO DE SAUDE OLAVO RODRIGUES DE MATOS",2026,382,0.19
"39265","TO","170930","GUARAÍ",9653732,"UBS COSME MARIANO DOS SANTOS DE GUARAI",3495,553,0.16
"39266","TO","170950","GURUPI",2546426,"UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE",6473,549,0.08
"39267","TO","171050","ITACAJÁ",2469332,"UNIDADE DE SAUDE DA FAMILIA ITACAJA",3843,965,0.25
"39268","TO","171110","ITAPORÃ DO TOCANTINS",2560186,"UNIDADE DE SAUDE DA FAMILIA DE ITAPORA",2819,592,0.21
"39269","TO","171180","JUARINA",2469189,"UNIDADE BASICA DE SAUDE DA FAMILIA DE JUARINA",2691,612,0.23
"39270","TO","171215","LAVANDEIRA",2468352,"UNIDADE BASICA DE SAUDE LAVANDEIRA",2143,498,0.23
"39271","TO","171240","LIZARDA",2487055,"UNIDADE BASICA DE SAUDE DE LIZARDA",3114,744,0.24
"39272","TO","171245","LUZINÓPOLIS",2469561,"UNIDADE BASICA DE SAUDE VICENTE DE PAULA LUZINOPOLIS",2653,633,0.24
"39273","TO","171320","MIRACEMA DO TOCANTINS",484113,"UBS DA FAMILIA MARIA EDITE DINIZ DA SILVA IRMA EDITE",1249,271,0.22
"39274","TO","171320","MIRACEMA DO TOCANTINS",9189149,"UNIDADE BASICA DE SAUDE ALAIDES NUNES DO AMARAL DE MIRACEMA",4035,646,0.16
"39275","TO","171330","MIRANORTE",2467623,"UNIDADE BASICA DE SAUDE DA FAMILIA MANOEL CAVALCANTE SILVA",2700,706,0.26
"39276","TO","171380","PALMEIRAS DO TOCANTINS",2680270,"CENTRO MUNICIPAL DE SAUDE DE PALMEIRAS",5297,1443,0.27
"39277","TO","171420","NATIVIDADE",9405909,"UNIDADE DE SAUDE DA FAMILIA MARIA DA PENHA LIRA",1997,374,0.19
"39278","TO","171525","NOVO JARDIM",2486709,"UNIDADE DE SAUDE DA FAMILIA DE NOVO JARDIM",2503,653,0.26
"39279","TO","171610","PARAÍSO DO TOCANTINS",2658992,"UNIDADE BASICA DE SAUDE VILA MILENA ENF DECA PARAISO",4441,492,0.11
"39280","TO","171610","PARAÍSO DO TOCANTINS",2469049,"UNIDADE BASICA DE SAUDE BEATRIZ MEDEIROS PARAISO",1552,293,0.19
"39281","TO","171820","PORTO NACIONAL",2468468,"UNIDADE DE SAUDE ESCOLA BRASIL PORTO NACIONAL",1356,192,0.14
"39282","TO","171830","PRAIA NORTE",7208006,"UNIDADE BASICA DE SAUDE DA FAMILIA II",2824,802,0.28
"39283","TO","172065","SILVANÓPOLIS",2468883,"UNIDADE DE SAUDE DA FAMILIA SABINAS SILVANOPOLIS",4441,1094,0.25
"39284","TO","172100","PALMAS",2594056,"UNIDADE DE SAUDE DA FAMILIA ALBERTINO SANTOS ARSE 101",10355,643,0.06
"39285","TO","172100","PALMAS",2467895,"UNIDADE DE SAUDE DA FAMILIA ARNE 53",12130,519,0.04
"39286","TO","172100","PALMAS",2467984,"UNIDADE DE SAUDE DA FAMILIA AURENY II",7364,926,0.13
"39287","TO","172100","PALMAS",2492520,"UNIDADE DE SAUDE DA FAMILIA WALTER PEREIRA MORATO",5627,1094,0.19
"39288","TO","172100","PALMAS",5165210,"UNIDADE DE SAUDE DA FAMILIA SATILO ALVES DE SOUSA ARSE 111",12791,1089,0.09
"39289","TO","172100","PALMAS",6276474,"UNIDADE DE SAUDE DA FAMILIA ARNO 42",7869,783,0.1
"39290","TO","172100","PALMAS",2467879,"UNIDADE DE SAUDE DA FAMILIA BELA VISTA",7618,1449,0.19
"39291","TO","172110","TOCANTÍNIA",2467607,"UNIDADE SAUDE DA FAMILIA TOCANTINIA",5439,1259,0.23
"39292","TO","170035","ALIANÇA DO TOCANTINS",2600382,"UNIDADE DE SAUDE DA FAMILIA I ALIANCA",2999,659,0.22
"39293","TO","170100","ANANÁS",2651319,"UNIDADE DE SAUDE DA FAMILIA DE SAO JOAO ANANAS",1707,464,0.27
"39294","TO","170100","ANANÁS",2468239,"UNIDADE DE SAUDE DA FAMILIA ANANAS",6281,1435,0.23
"39295","TO","170110","APARECIDA DO RIO NEGRO",2597497,"UNIDADE DE SAUDE DA FAMILIA APARECIDA DO RIO NEGRO",5579,1150,0.21
"39296","TO","170210","ARAGUAÍNA",2467682,"UBS JOSE RONALDO PEREIRA DA COSTA ARAGUAINA",6641,654,0.1
"39297","TO","170210","ARAGUAÍNA",2467739,"UBS ALBENY SOARES DE PAULA ARAGUAINA",8278,623,0.08
"39298","TO","170220","ARAGUATINS",7125348,"UNIDADE BASICA DE SAUDE DR WALTER HALLEY M AMADO",3842,950,0.25
"39299","TO","170255","AUGUSTINÓPOLIS",5503922,"UNIDADE DE SAUDE DA FAMILIA V AUGUSTINOPOLIS",1793,450,0.25
"39300","TO","170255","AUGUSTINÓPOLIS",2469014,"UNIDADE DE SAUDE DA FAMILIA III AUGUSTINOPOLIS",3489,794,0.23
"39301","TO","170290","AXIXÁ DO TOCANTINS",7430876,"UNIDADE BASICA DE SAUDE PE JOSIMO MORAIS TAVARES",1810,566,0.31
"39302","TO","170290","AXIXÁ DO TOCANTINS",7430833,"UNIDADE BASICA DE SAUDE DR JOSE FERREIRA LIMA",1743,597,0.34
"39303","TO","170300","BABAÇULÂNDIA",2560178,"UNIDADE SAUDE DA FAMILIA D ALDELICE BABACULANDIA",4287,1331,0.31
"39304","TO","170305","BANDEIRANTES DO TOCANTINS",2486687,"UNIDADE DE SAUDE DA FAMILIA DE BANDEIRANTES",3673,663,0.18
"39305","TO","170307","BARRA DO OURO",2370735,"UNIDADE BASICA DE SAUDE DE BARRA DO OURO",3573,958,0.27
"39306","TO","170410","CENTENÁRIO",2370727,"UNIDADE BASICA DE SAUDE ANTONIO GONCALVES DE LIMA",2172,585,0.27
"39307","TO","170550","COLINAS DO TOCANTINS",2370417,"UNIDADE DE SAUDE DA FAMILIA DAVINO TEIXEIRA COLINAS",6605,1496,0.23
"39308","TO","170560","CONCEIÇÃO DO TOCANTINS",5193273,"UNIDADE DE SAUDE LUIZ FRANCISCO DE MIRANDA",2215,692,0.31
